1824.951134	1.18E-09
1828.002892	1.14E-09
1831.05465	1.11E-09
1834.106408	1.07E-09
1837.158166	1.04E-09
1840.209923	1.00E-09
1843.261681	9.71E-10
1846.313439	9.39E-10
1849.365197	9.09E-10
1852.416955	8.80E-10
1855.468713	8.51E-10
1858.52047	8.24E-10
1861.572228	7.97E-10
1864.623986	7.71E-10
1867.675744	7.47E-10
1870.727502	7.23E-10
1873.779259	6.99E-10
1876.831017	6.77E-10
1879.882775	6.55E-10
1882.934533	6.34E-10
1885.986291	6.13E-10
1889.038048	5.93E-10
1892.089806	5.74E-10
1895.141564	5.56E-10
1898.193322	5.38E-10
1901.24508	5.21E-10
1904.296838	5.04E-10
1907.348595	4.88E-10
1910.400353	4.72E-10
1913.452111	4.57E-10
1916.503869	4.42E-10
1919.555627	4.28E-10
1922.607384	4.14E-10
1925.659142	4.00E-10
1928.7109	3.88E-10
1931.762658	3.75E-10
1934.814416	3.63E-10
1937.866173	3.51E-10
1940.917931	3.40E-10
1943.969689	3.29E-10
1947.021447	3.18E-10
1950.073205	3.08E-10
1953.124963	2.98E-10
1956.17672	2.89E-10
1959.228478	2.79E-10
1962.280236	2.70E-10
1965.331994	2.61E-10
1968.383752	2.53E-10
1971.435509	2.45E-10
1974.487267	2.37E-10
1977.539025	2.29E-10
1980.590783	2.22E-10
1983.642541	2.15E-10
1986.694298	2.08E-10
1989.746056	2.01E-10
1992.797814	1.95E-10
1995.849572	1.88E-10
1998.90133	1.82E-10
2001.953088	1.76E-10
2005.004845	1.71E-10
2008.056603	1.65E-10
2011.108361	1.60E-10
2014.160119	1.55E-10
2017.211877	1.50E-10
2020.263634	1.45E-10
2023.315392	1.40E-10
2026.36715	1.36E-10
2029.418908	1.31E-10
2032.470666	1.27E-10
2035.522423	1.23E-10
2038.574181	1.19E-10
2041.625939	1.15E-10
2044.677697	1.11E-10
2047.729455	1.08E-10
2050.781213	1.04E-10
2053.83297	1.01E-10
2056.884728	9.78E-11
2059.936486	9.46E-11
2062.988244	9.16E-11
2066.040002	8.86E-11
2069.091759	8.58E-11
2072.143517	8.30E-11
2075.195275	8.03E-11
2078.247033	7.77E-11
2081.298791	7.52E-11
2084.350548	7.28E-11
2087.402306	7.04E-11
2090.454064	6.82E-11
2093.505822	6.60E-11
2096.55758	6.38E-11
2099.609338	6.18E-11
2102.661095	5.98E-11
2105.712853	5.79E-11
2108.764611	5.60E-11
2111.816369	5.42E-11
2114.868127	5.24E-11
2117.919884	5.08E-11
2120.971642	4.91E-11
2124.0234	4.75E-11
2127.075158	4.60E-11
2130.126916	4.45E-11
2133.178673	4.31E-11
2136.230431	4.17E-11
2139.282189	4.03E-11
2142.333947	3.90E-11
2145.385705	3.78E-11
2148.437463	3.66E-11
2151.48922	3.54E-11
2154.540978	3.42E-11
2157.592736	3.31E-11
2160.644494	3.21E-11
2163.696252	3.10E-11
2166.748009	3.00E-11
2169.799767	2.91E-11
2172.851525	2.81E-11
2175.903283	2.72E-11
2178.955041	2.63E-11
2182.006798	2.55E-11
2185.058556	2.47E-11
2188.110314	2.39E-11
2191.162072	2.31E-11
2194.21383	2.24E-11
2197.265588	2.16E-11
2200.317345	2.09E-11
2203.369103	2.03E-11
2206.420861	1.96E-11
2209.472619	1.90E-11
2212.524377	1.84E-11
